"","Arrestee.Type","Arrest.Year","Arrest.Date","Arrest.Hour","CCN","Arrest.Number.","Age","Defendant.PSA","Defendant.District","Defendant.Race","Defendant.Ethnicity","Defendant.Sex","Arrest.Category","Charge.Description","Arrest.Location.PSA","Arrest.Location.District","Arrest.Block.GEOX","Arrest.Block.GEOY","Arrest.Latitude","Arrest.Longitude","Offense.Location.PSA","Offense.Location.District","Offense.Block.GEOX","Offense.Block.GEOY","Offense.Latitude","Offense.Longitude"
"220","Adult Arrest",2020,2020-07-09,11,"aa6889fede3c2832f72d95ab5d0e18fe5b05c9d9","db0bd2dd8aedf4f2bcad91c74857eb9189d75594",18,607,"6D","BLACK","UNKNOWN","MALE","Homicide","Murder I",606,"6D",404300,132700,38.862,-76.95,"701","7D",401200,132700,38.862,-76.986
"221","Adult Arrest",2020,2020-08-14,0,"5dfcba3520c2cad195761d46063e4becdbd46f93","183bb740a9e7ce6c9ba544e02a20cdf68cb430f3",19,NA,"","WHITE","UNKNOWN","UNKNOWN","Disorderly Conduct","Riot Act -felony",303,"3D",396400,138800,38.917,-77.042,"301","3D",396700,138900,38.918,-77.038
"222","Adult Arrest",2020,2020-08-29,16,"9499619a23075b135b1357171f3c72f0db06330a","234724aa15974fbc67790407864abb5586a282aa",50,604,"6D","BLACK","NOT HISPANIC","FEMALE","Narcotics","Poss Of A Controlled Substance -misd",604,"6D",405900,134300,38.876,-76.932,"604","6D",406100,134400,38.878,-76.93
"223","Adult Arrest",2020,2020-08-31,23,"aa6889fede3c2832f72d95ab5d0e18fe5b05c9d9","9779d9bc7dd3ed3ca6b3f1b50169365f09ecbae2",25,NA,"","BLACK","NOT HISPANIC","MALE","Homicide","Murder I",608,"6D",406100,136900,38.9,-76.93,"701","7D",401200,132700,38.862,-76.986
"224","Adult Arrest",2020,2020-08-05,8,"eea7308b676cc8ae49f590dcc1675fa918900cfc","56c4b6bfce60632851282d284618814cbf04cbf2",24,NA,"","BLACK","NOT HISPANIC","MALE","Robbery","Robbery",NA,"",NA,NA,NA,NA,"108","1D",401400,136000,38.892,-76.984
"225","Adult Arrest",2020,2020-09-01,14,"1b3d8d0865b90b817cc92e12b90ef0486f5aa1af","b2b8c493451937d66f3d7f833d11507d938c937c",22,NA,"","BLACK","NOT HISPANIC","MALE","Narcotics","Consumption of marijuana in public space prohibited",206,"2D",394200,137300,38.904,-77.067,"206","2D",394200,137300,38.904,-77.067
"226","Adult Arrest",2020,2020-09-10,9,"67f34d1bcc0ea32874677135372548ab4b77e958","873200900ac08ca1f7cff6481c8a5242fe231eb3",21,503,"5D","BLACK","NOT HISPANIC","MALE","Theft from Auto","Theft (theft From Motor Vehicle)",NA,"",NA,NA,NA,NA,"504","5D",401800,140100,38.928,-76.979
"227","Adult Arrest",2020,2020-09-15,9,"23809a9411e758ceaddd39d250bb023c5d06601d","66b36e23185b19cdc07131b116a7a21248a2fa3d",25,406,"4D","BLACK","NOT HISPANIC","FEMALE","Simple Assault","Simple Assault",406,"4D",399000,143300,38.957,-77.011,"505","5D",401200,139500,38.923,-76.986
"228","Adult Arrest",2020,2020-09-22,8,"49cdbd919b53c850918f9711e636403e48c366fa","e63a64c613177f52f7541edf25650d787393d472",18,NA,"","UNKNOWN","HISPANIC","MALE","Burglary","Burglary Two",607,"6D",402500,133800,38.872,-76.971,"202","2D",392900,142900,38.954,-77.082
"229","Adult Arrest",2020,2020-09-30,10,"0bf060635fea95e6fc35728673c72d988f205a43","3aab3143500e57a656aca4520c0981649744e209",29,706,"7D","BLACK","NOT HISPANIC","MALE","Prostitution","Sex Trafficking Of Children",702,"7D",402600,131700,38.853,-76.97,"101","1D",398600,136600,38.897,-77.016
"230","Adult Arrest",2020,2020-09-05,20,"5dfcba3520c2cad195761d46063e4becdbd46f93","0d97502c363aac4983254b4fd6229620ef4f0b79",39,NA,"","WHITE","NOT HISPANIC","MALE","Disorderly Conduct","Riot Act -felony",505,"5D",401800,138900,38.918,-76.979,"301","3D",396700,138900,38.918,-77.038
